dashboard_experience,power_bi_experience,confidence,sample,line,user_id,answer_correct,no_of_steps,timestamp,selected_values,filtered_values,triggered_action
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,9,1656742546291,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,9,1656742553013,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
0,-1,-1,False,3,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,9,1656742556692,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
0,-1,-1,False,4,120df892-aa13-463c-966f-0428fd670380,False,7,1656683410160,Year.Year<categorical>,,Root
0,-1,-1,False,4,120df892-aa13-463c-966f-0428fd670380,False,7,1656683420226,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
0,-1,-1,False,4,120df892-aa13-463c-966f-0428fd670380,False,7,1656683428893,Year.Year<categorical>,,Year (slicer) - Year: 2014 selected
0,-1,-1,False,4,120df892-aa13-463c-966f-0428fd670380,False,7,1656683430018,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
0,-1,-1,False,4,120df892-aa13-463c-966f-0428fd670380,False,7,1656683451110,Year.Year<categorical>,,Year (slicer) - Year: 2014 selected
0,-1,-1,False,4,120df892-aa13-463c-966f-0428fd670380,False,7,1656683454386,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
0,-1,-1,False,4,120df892-aa13-463c-966f-0428fd670380,False,7,1656683456230,Year.Year<categorical>,,Year (slicer) - Year: 2014 selected
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,6,1656742874965,Year.Year<categorical>,,Root
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,6,1656742880966,"Region.Region<categorical>, Year.Year<categorical>",,Region (slicer) - Region: Northwest selected
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,6,1656742900365,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,6,1656742903680,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,6,1656742910367,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
0,-1,-1,False,5,1dcda1ff-f6c5-4596-8bef-b51d33ef5897,True,6,1656742922263,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,1656682784222,Year.Year<categorical>,,Root
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,1656682788631,"Region.Region<categorical>, Year.Year<categorical>",,Region (slicer) - Region: Northwest selected
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,1656682792848,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,1656682793766,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,1656682796211,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"Year (slicer) - Year: 2014, 2012 selected"
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,1656682813644,Region.Region<categorical>,NewHiresByRegion.Region<categorical>,Year (slicer) - deselected
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,1656682817287,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,1656682823392,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,1656682825323,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
1,1,4,False,6,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,1656682831006,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Nov selected
1,1,3,False,7,239bc4b6-2df5-4aff-ae7b-b92123c13b66,False,3,1656742148116,Year.Year<categorical>,,Root
1,1,3,False,7,239bc4b6-2df5-4aff-ae7b-b92123c13b66,False,3,1656742224530,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
1,1,3,False,7,239bc4b6-2df5-4aff-ae7b-b92123c13b66,False,3,1656742250570,Year.Year<categorical>,,Year (slicer) - Year: 2014 selected
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,False,6,1657540777460,Year.Year<categorical>,,Root
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,False,6,1657540797635,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,False,6,1657540804016,"Region.Region<categorical>, Year.Year<categorical>",,Region (slicer) - Region: Northwest selected
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,False,6,1657540816748,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Nov. FPDesc: Part-Time selected
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,False,6,1657540820273,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Sep. FPDesc: Part-Time selected
0,-1,-1,False,8,28a1672b-d149-4cef-aec9-cff195c392dd,False,6,1657540822725,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Nov. FPDesc: Part-Time selected
1,1,1,False,9,314bb603-8770-4261-9cab-c5e8f4e80bf9,True,5,1656682760454,Year.Year<categorical>,,Root
1,1,1,False,9,314bb603-8770-4261-9cab-c5e8f4e80bf9,True,5,1656682801444,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected
1,1,1,False,9,314bb603-8770-4261-9cab-c5e8f4e80bf9,True,5,1656682814544,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2011 selected
1,1,1,False,9,314bb603-8770-4261-9cab-c5e8f4e80bf9,True,5,1656682816576,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
1,1,1,False,9,314bb603-8770-4261-9cab-c5e8f4e80bf9,True,5,1656682821383,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
0,-1,-1,False,10,37bca741-eec1-40eb-942f-33a5ff1c5319,True,6,1656742312682,Year.Year<categorical>,,Root
0,-1,-1,False,10,37bca741-eec1-40eb-942f-33a5ff1c5319,True,6,1656742321857,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected
0,-1,-1,False,10,37bca741-eec1-40eb-942f-33a5ff1c5319,True,6,1656742332855,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
0,-1,-1,False,10,37bca741-eec1-40eb-942f-33a5ff1c5319,True,6,1656742337681,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
0,-1,-1,False,10,37bca741-eec1-40eb-942f-33a5ff1c5319,True,6,1656742347964,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
0,-1,-1,False,10,37bca741-eec1-40eb-942f-33a5ff1c5319,True,6,1656742355074,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
1,1,1,False,11,3c7a12c1-2d1a-43ed-83ba-8ef61a08c27e,True,4,1656682881632,Year.Year<categorical>,,Root
1,1,1,False,11,3c7a12c1-2d1a-43ed-83ba-8ef61a08c27e,True,4,1656682886740,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected
1,1,1,False,11,3c7a12c1-2d1a-43ed-83ba-8ef61a08c27e,True,4,1656682895046,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
1,1,1,False,11,3c7a12c1-2d1a-43ed-83ba-8ef61a08c27e,True,4,1656682902739,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
1,0,4,False,12,44536a09-3d11-4917-bba9-2c03aaa9c1e7,True,13,1656405117593,Year.Year<categorical>,,Root
1,0,4,False,12,44536a09-3d11-4917-bba9-2c03aaa9c1e7,True,13,1656405129404,Year.Year<categorical>,,Year (slicer) - Year: 2014 selected
1,0,4,False,12,44536a09-3d11-4917-bba9-2c03aaa9c1e7,True,13,1656405131014,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
1,0,4,False,12,44536a09-3d11-4917-bba9-2c03aaa9c1e7,True,13,1656405132826,Year.Year<categorical>,,Year (slicer) - Year: 2013 selected
1,0,4,False,12,44536a09-3d11-4917-bba9-2c03aaa9c1e7,True,13,1656405133455,,,Year (slicer) - deselected
1,0,4,False,12,44536a09-3d11-4917-bba9-2c03aaa9c1e7,True,13,1656405133974,Year.Year<categorical>,,Year (slicer) - Year: 2013 selected
1,0,4,False,12,44536a09-3d11-4917-bba9-2c03aaa9c1e7,True,13,1656405134948,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
1,0,4,False,12,44536a09-3d11-4917-bba9-2c03aaa9c1e7,True,13,1656405141755,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected
1,0,4,False,12,44536a09-3d11-4917-bba9-2c03aaa9c1e7,True,13,1656405159684,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Oct, Nov, Oct. FPDesc: Full-Time, Full-Time, Part-Time selected"
1,0,4,False,12,44536a09-3d11-4917-bba9-2c03aaa9c1e7,True,13,1656405162014,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Nov, Nov. FPDesc: Full-Time, Part-Time selected"
1,0,4,False,12,44536a09-3d11-4917-bba9-2c03aaa9c1e7,True,13,1656405170371,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
1,0,4,False,12,44536a09-3d11-4917-bba9-2c03aaa9c1e7,True,13,1656405179681,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Jul, Jul. FPDesc: Full-Time, Part-Time selected"
1,0,4,False,12,44536a09-3d11-4917-bba9-2c03aaa9c1e7,True,13,1656405182903,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jul selected
1,1,4,False,13,44df4643-eb24-42ae-a494-2104cfeb0539,True,5,1656742415623,Year.Year<categorical>,,Root
1,1,4,False,13,44df4643-eb24-42ae-a494-2104cfeb0539,True,5,1656742430756,Year.Year<categorical>,,Year (slicer) - Year: 2014 selected
1,1,4,False,13,44df4643-eb24-42ae-a494-2104cfeb0539,True,5,1656742434783,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
1,1,4,False,13,44df4643-eb24-42ae-a494-2104cfeb0539,True,5,1656742438542,"Region.Region<categorical>, Year.Year<categorical>",,Region (slicer) - Region: Northwest selected
1,1,4,False,13,44df4643-eb24-42ae-a494-2104cfeb0539,True,5,1656742473706,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
1,1,4,False,14,4f9357bf-3b2e-4149-b186-176ed893b113,False,10,1656682655538,Year.Year<categorical>,,Root
1,1,4,False,14,4f9357bf-3b2e-4149-b186-176ed893b113,False,10,1656682668490,"NewHiresByRegion.Region<categorical>, Year.Year<categorical>",,New Hires by Region (clusteredBarChart) - Region: Northwest selected
1,1,4,False,14,4f9357bf-3b2e-4149-b186-176ed893b113,False,10,1656682669694,"NewHiresByRegion.Region<categorical>, Region.Region<categorical>, Year.Year<categorical>",,Region (slicer) - Region: Northwest selected
1,1,4,False,14,4f9357bf-3b2e-4149-b186-176ed893b113,False,10,1656682694565,"NewHiresByRegion.Region<categorical>, Region.Region<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - deselected
1,1,4,False,14,4f9357bf-3b2e-4149-b186-176ed893b113,False,10,1656682695218,"NewHiresByRegion.Region<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
1,1,4,False,14,4f9357bf-3b2e-4149-b186-176ed893b113,False,10,1656682696263,"NewHiresByRegion.Region<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
1,1,4,False,14,4f9357bf-3b2e-4149-b186-176ed893b113,False,10,1656682700271,"NewHiresByRegion.Region<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"Year (slicer) - Year: 2014, 2012 selected"
1,1,4,False,14,4f9357bf-3b2e-4149-b186-176ed893b113,False,10,1656682721803,"NewHiresByRegion.Region<categorical>, Region.Region<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - deselected
1,1,4,False,14,4f9357bf-3b2e-4149-b186-176ed893b113,False,10,1656682726392,"NewHiresByRegion.Region<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
1,1,4,False,14,4f9357bf-3b2e-4149-b186-176ed893b113,False,10,1656682731480,"NewHiresByRegion.Region<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
0,-1,-1,False,15,4fffae6a-8a16-48e0-83d6-3d314c5b3659,False,5,1656743313477,Year.Year<categorical>,,Root
0,-1,-1,False,15,4fffae6a-8a16-48e0-83d6-3d314c5b3659,False,5,1656743317131,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
0,-1,-1,False,15,4fffae6a-8a16-48e0-83d6-3d314c5b3659,False,5,1656743321387,Year.Year<categorical>,,Year (slicer) - Year: 2014 selected
0,-1,-1,False,15,4fffae6a-8a16-48e0-83d6-3d314c5b3659,False,5,1656743329155,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected
0,-1,-1,False,15,4fffae6a-8a16-48e0-83d6-3d314c5b3659,False,5,1656743337565,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
0,-1,-1,False,16,53ccd7c5-abcc-491d-a88e-7da21d5fe18f,True,4,1656742600708,Year.Year<categorical>,,Root
0,-1,-1,False,16,53ccd7c5-abcc-491d-a88e-7da21d5fe18f,True,4,1656742607738,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected
0,-1,-1,False,16,53ccd7c5-abcc-491d-a88e-7da21d5fe18f,True,4,1656742610696,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
0,-1,-1,False,16,53ccd7c5-abcc-491d-a88e-7da21d5fe18f,True,4,1656742638143,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
1,0,5,False,17,5af6bcd1-1629-40c6-a5e2-153f30cd9c33,True,8,1657184377530,Year.Year<categorical>,,Root
1,0,5,False,17,5af6bcd1-1629-40c6-a5e2-153f30cd9c33,True,8,1657184388154,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
1,0,5,False,17,5af6bcd1-1629-40c6-a5e2-153f30cd9c33,True,8,1657184389959,Year.Year<categorical>,,"Year (slicer) - Year: 2012, 2014 selected"
1,0,5,False,17,5af6bcd1-1629-40c6-a5e2-153f30cd9c33,True,8,1657184397403,"NewHiresByRegion.Region<categorical>, Year.Year<categorical>",,"New Hires by Region (clusteredBarChart) - Region: Northwest, Northwest selected"
1,0,5,False,17,5af6bcd1-1629-40c6-a5e2-153f30cd9c33,True,8,1657184434917,"NewHiresByRegion.Region<categorical>, Year.Year<categorical>",,"New Hires by Region (clusteredBarChart) - Region: Northwest, Northwest selected"
1,0,5,False,17,5af6bcd1-1629-40c6-a5e2-153f30cd9c33,True,8,1657184474426,NewHiresByRegion.Region<categorical>,,Year (slicer) - deselected
1,0,5,False,17,5af6bcd1-1629-40c6-a5e2-153f30cd9c33,True,8,1657184484706,"NewHiresByRegion.Region<categorical>, Year.Year<categorical>",,Year (slicer) - Year: 2012 selected
1,0,5,False,17,5af6bcd1-1629-40c6-a5e2-153f30cd9c33,True,8,1657184490733,"NewHiresByRegion.Region<categorical>, Year.Year<categorical>",,Year (slicer) - Year: 2014 selected
1,1,4,False,18,5eb918fd-fea1-415a-9914-7792766f5756,True,9,1656682706797,Year.Year<categorical>,,Root
1,1,4,False,18,5eb918fd-fea1-415a-9914-7792766f5756,True,9,1656682710810,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected
1,1,4,False,18,5eb918fd-fea1-415a-9914-7792766f5756,True,9,1656682722767,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
1,1,4,False,18,5eb918fd-fea1-415a-9914-7792766f5756,True,9,1656682728576,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
1,1,4,False,18,5eb918fd-fea1-415a-9914-7792766f5756,True,9,1656682731227,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
1,1,4,False,18,5eb918fd-fea1-415a-9914-7792766f5756,True,9,1656682734085,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Nov selected
1,1,4,False,18,5eb918fd-fea1-415a-9914-7792766f5756,True,9,1656682737553,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - deselected
1,1,4,False,18,5eb918fd-fea1-415a-9914-7792766f5756,True,9,1656682739305,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
1,1,4,False,18,5eb918fd-fea1-415a-9914-7792766f5756,True,9,1656682743159,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jul selected
0,-1,-1,False,19,63eac8a4-70b6-4ebb-b66a-6af30d4d8dbf,False,2,1656682659462,Year.Year<categorical>,,Root
0,-1,-1,False,19,63eac8a4-70b6-4ebb-b66a-6af30d4d8dbf,False,2,1656682684614,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected
1,0,3,False,20,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,1657146597261,Year.Year<categorical>,,Root
1,0,3,False,20,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,1657146627426,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
1,0,3,False,20,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,1657146638575,Year.Year<categorical>,,Year (slicer) - Year: 2014 selected
1,0,3,False,20,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,1657146639383,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
1,0,3,False,20,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,1657146640271,Year.Year<categorical>,,Year (slicer) - Year: 2014 selected
1,0,3,False,20,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,1657146643125,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
1,0,3,False,20,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,1657146650009,"Region.Region<categorical>, Year.Year<categorical>",,Region (slicer) - Region: Northwest selected
1,0,3,False,20,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,1657146671638,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group A selected
1,0,3,False,20,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,1657146734994,"NewHiresByEthnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - deselected
1,0,3,False,20,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,1657146736044,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected
1,0,3,False,20,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,1657146768749,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - deselected
1,0,3,False,20,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,1657146795872,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
1,1,1,False,21,6ad1586e-122c-4d7d-9c0d-0d1d80da2de0,False,4,1656682871627,Year.Year<categorical>,,Root
1,1,1,False,21,6ad1586e-122c-4d7d-9c0d-0d1d80da2de0,False,4,1656682879797,"Region.Region<categorical>, Year.Year<categorical>",,Region (slicer) - Region: Northwest selected
1,1,1,False,21,6ad1586e-122c-4d7d-9c0d-0d1d80da2de0,False,4,1656682888167,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected
1,1,1,False,21,6ad1586e-122c-4d7d-9c0d-0d1d80da2de0,False,4,1656682914346,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected
1,1,3,False,22,71b77903-14c4-49b4-834c-9df6eeaba5fa,True,4,1656682696291,Year.Year<categorical>,,Root
1,1,3,False,22,71b77903-14c4-49b4-834c-9df6eeaba5fa,True,4,1656682713725,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
1,1,3,False,22,71b77903-14c4-49b4-834c-9df6eeaba5fa,True,4,1656682720627,Year.Year<categorical>,,Year (slicer) - Year: 2014 selected
1,1,3,False,22,71b77903-14c4-49b4-834c-9df6eeaba5fa,True,4,1656682733128,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected
1,1,3,False,23,74b4f60e-9d5d-4edd-80eb-19dc522ed8c6,False,4,1656682644641,Year.Year<categorical>,,Root
1,1,3,False,23,74b4f60e-9d5d-4edd-80eb-19dc522ed8c6,False,4,1656682662356,"NewHiresByRegion.Region<categorical>, Year.Year<categorical>",,New Hires by Region (clusteredBarChart) - Region: Northwest selected
1,1,3,False,23,74b4f60e-9d5d-4edd-80eb-19dc522ed8c6,False,4,1656682668223,"NewHiresByRegion.Region<categorical>, Year.Year<categorical>",,Year (slicer) - Year: 2012 selected
1,1,3,False,23,74b4f60e-9d5d-4edd-80eb-19dc522ed8c6,False,4,1656682697361,"NewHiresByRegion.Region<categorical>, Year.Year<categorical>",,Year (slicer) - Year: 2014 selected
1,1,1,False,24,81b7fe0b-6892-4f51-8304-65931a1a1b68,False,9,1656683301976,Year.Year<categorical>,,Root
1,1,1,False,24,81b7fe0b-6892-4f51-8304-65931a1a1b68,False,9,1656683306295,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
1,1,1,False,24,81b7fe0b-6892-4f51-8304-65931a1a1b68,False,9,1656683307411,Year.Year<categorical>,,Year (slicer) - Year: 2013 selected
1,1,1,False,24,81b7fe0b-6892-4f51-8304-65931a1a1b68,False,9,1656683308009,Year.Year<categorical>,,Year (slicer) - Year: 2014 selected
1,1,1,False,24,81b7fe0b-6892-4f51-8304-65931a1a1b68,False,9,1656683308735,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
1,1,1,False,24,81b7fe0b-6892-4f51-8304-65931a1a1b68,False,9,1656683310342,Year.Year<categorical>,,"Year (slicer) - Year: 2012, 2014 selected"
1,1,1,False,24,81b7fe0b-6892-4f51-8304-65931a1a1b68,False,9,1656683320837,,,Year (slicer) - deselected
1,1,1,False,24,81b7fe0b-6892-4f51-8304-65931a1a1b68,False,9,1656683322340,Year.Year<categorical>,,Year (slicer) - Year: 2014 selected
1,1,1,False,24,81b7fe0b-6892-4f51-8304-65931a1a1b68,False,9,1656683323730,Year.Year<categorical>,,Year (slicer) - Year: 2012 selected
1,0,4,False,25,842a466b-60c4-4153-a9b7-63ed026886f9,True,28,1657537861615,Year.Year<categorical>,,Root
